id	japanese	translation
MAP58_e10_p2_7	あれだけ大暴れしといて、怖かったってかい…	
MAP58_e10_p2_74	　　　　　　　　　　　ウィンは頷いた	Win nodded
MAP58_e10_p2_77	ふうん…。	
MAP58_e10_p2_78	でもね、あんたらの戦い方を変えろとは、	
MAP58_e10_p2_79	あたしは言わないからな。	
MAP58_e10_p2_8	むしろさっきのお化けの方に同情したくなるね	
MAP58_e10_p2_82	え…？　そう…なの？	
MAP58_e10_p2_85	うん。	
MAP58_e10_p2_86	あたしはあんたらみたいな戦い方の方が好きだし、	
MAP58_e10_p2_87	落ち着くんだよ。	
MAP58_e10_p2_89	小さい頃…	
MAP58_e10_p2_90	村のみんなから剣を教えられるときにさ…	
MAP58_e10_p2_91	こころを静かに、行儀よく、無駄な動きをせず、	
MAP58_e10_p2_92	ひとにやさしく、平和を祈り…　みたいな、	
MAP58_e10_p2_94	何を教えてもらってるんだか分からない、	
MAP58_e10_p2_95	セイリューの剣術が嫌で嫌で仕方なかったんだ。	
MAP58_e10_p2_97	あたしはむしろ、夢中になって叫んで、走って、	
MAP58_e10_p2_98	剣を振り回しているときの方が…	
MAP58_e10_p2_99	上手に動けていると感じられた。	
MAP58_e11_p1_10	ウィンのハヤテでスピードを上げ、	
MAP58_e11_p1_11	オレのキョウセンシで腕力を上げ…	
MAP58_e11_p1_13	そしてナガレのテッペキで落ちたときも安心…	
MAP58_e11_p1_14	という作戦で、縄を見事登り切ったぜーーー！	
MAP58_e11_p1_17	しかし本当に便利だな、紋章の力って…。	
MAP58_e11_p1_18	戦い以外にも、色々役に立ちそうだ。	
MAP58_e11_p1_21	…だけど、これからどうすんだ？	
MAP58_e11_p1_24	ミケーネを…四天王を追う。そして倒す。	
MAP58_e11_p1_27	どこにいるのかも分からんぞ？	
MAP58_e11_p1_30	…とりあえず、村に帰ろう。	
MAP58_e11_p1_31	姉さまたちに継承が済んだことを伝えたい。	
MAP58_e11_p1_34	ああ、そうだな！	
MAP58_e11_p1_7	…と、いうことでだ。	
MAP58_e11_p1_9	ナガレのアイデアで、	
MAP58_e5_p0_10	なんだ？	What?
MAP58_e5_p0_13	こっから龍のいるっていう洞窟に入れるのか？	Can we get into the dragon's cave from here?
MAP58_e5_p0_16	そういう話だったろう。	That's what they said, right.
MAP58_e5_p0_19	で…　だからどうやって入るんだ？？	So... then how do we get in??
MAP58_e5_p0_2	着いたよ。	We're here.
MAP58_e5_p0_22	お社をぶっ壊すしかないだろう？	We'll have to smash the shrine, right?
MAP58_e5_p0_25	えっ！？	Huh!?
MAP58_e5_p0_26	そんなことしていいのかよ！？	Are we allowed to do that!?
MAP58_e5_p0_29	いいも何も、それしかないだろう。	Allowed or not, it's the only way.
MAP58_e5_p0_3	ここが龍のお社だ。	This is the Dragon Shrine.
MAP58_e5_p0_30	洞窟ふさぐために作られているんだから、	It was built to seal the cave, so
MAP58_e5_p0_31	これがある限り、洞窟に入れない。	as long as it stands, we can't enter the cave.
MAP58_e5_p0_34	そうだけど…	I guess so, but...
MAP58_e5_p0_35	もったいないな、こんな立派な建物壊すのは…	What a waste, destroying such a fine building...
MAP58_e5_p0_38	いらねえよ、もう…　こんなもん。	This thing's useless now, anyway...
MAP58_e5_p0_41	………そうか？	......Is that so?
MAP58_e5_p0_44	さあ、ホノオ、とっととやれ。	Come on, Hono, get on with it.
MAP58_e5_p0_45	あんたの魔法で爆発させればすぐだろう？	One explosion from your magic and it's done, right?
MAP58_e5_p0_48	…ああ、ちょっと待ってろ。	...Yeah, hold on a sec.
MAP58_e5_p0_6	おう！	Oh!
MAP58_e5_p0_7	…で？	...So?
MAP58_e5_p1_10	なんだ？	What?
MAP58_e5_p1_13	こっから龍のいるっていう洞窟に入れるのか？	Can we get into the dragon's cave from here?
MAP58_e5_p1_16	そういう話だったろう。	That's what they said, right.
MAP58_e5_p1_19	で…　だからどうやって入るんだ？？	So... then how do we get in??
MAP58_e5_p1_2	着いたよ。	We're here.
MAP58_e5_p1_22	お社をぶっ壊すしかないだろう？	We'll have to smash the shrine, right?
MAP58_e5_p1_25	えっ！？	Huh!?
MAP58_e5_p1_26	そんなことしていいのかよ！？	Are we allowed to do that!?
MAP58_e5_p1_29	いいも何も、それしかないだろう。	Allowed or not, it's the only way.
MAP58_e5_p1_3	ここが龍のお社だ。	This is the Dragon Shrine.
MAP58_e5_p1_30	洞窟ふさぐために作られているんだから、	It was built to seal the cave, so
MAP58_e5_p1_31	これがある限り、洞窟に入れない。	as long as it stands, we can't enter the cave.
MAP58_e5_p1_34	そうだけど…	I guess so, but...
MAP58_e5_p1_35	もったいないな、こんな立派な建物壊すのは…	What a waste, destroying such a fine building...
MAP58_e5_p1_38	いらねえよ、もう…　こんなもん。	This thing's useless now, anyway...
MAP58_e5_p1_41	………そうか？	......Is that so?
MAP58_e5_p1_44	さあ、ホノオ、とっととやれ。	Come on, Hono, get on with it.
MAP58_e5_p1_45	あんたの魔法で爆発させればすぐだろう？	One explosion from your magic and it's done, right?
MAP58_e5_p1_48	…ああ、ちょっと待ってろ。	...Yeah, hold on a sec.
MAP58_e5_p1_6	おう！	Oh!
MAP58_e5_p1_7	…で？	...So?
MAP59_e6_p0_13	おい、なんでこんなに明るいんだ。	Hey, why is it so bright in here?
MAP59_e6_p0_14	真っ暗闇って話だったはずだが…。	I thought this place was supposed to be pitch black...
MAP59_e6_p0_17	ああ、それならオレとウィンの紋章を	Oh, that's because my crest and Win's
MAP59_e6_p0_18	光らせてるからだ。	are shining.
MAP59_e6_p0_21	え…？	Huh...?
MAP59_e6_p0_23	…そうなのか？	...Is that so?
MAP59_e6_p0_29	　　　　　　　　　　　ウィンは頷いた	Win nodded
MAP59_e6_p0_32	あ、そう…　べ、便利だな…	O-Oh... H-Handy, huh...
MAP59_e6_p1_13	おい、なんでこんなに明るいんだ。	Hey, why is it so bright in here?
MAP59_e6_p1_14	真っ暗闇って話だったはずだが…。	I thought this place was supposed to be pitch black...
MAP59_e6_p1_17	ああ、それならオレとウィンの紋章を	Oh, that's because my crest and Win's
MAP59_e6_p1_18	光らせてるからだ。	are shining.
MAP59_e6_p1_21	え…？	Huh...?
MAP59_e6_p1_23	…そうなのか？	...Is that so?
MAP59_e6_p1_29	　　　　　　　　　　　ウィンは頷いた	Win nodded
MAP59_e6_p1_32	あ、そう…　べ、便利だな…	O-Oh... H-Handy, huh...
MAP59_e6_p1_35	しっかし…　かなり魔物の気配がするぜ…	Man... I sense quite a few monsters...
MAP59_e6_p1_36	明るいからって油断すんなよー…	Don't let your guard down just because it's bright...
MAP59_e7_p0_11	で…　どうすんだこれ…。	So... what do we do with this...
MAP59_e7_p0_12	落っこちるのかよ…？	We're falling...?
MAP59_e7_p0_15	当たり前だろう？	Of course?
MAP59_e7_p0_16	落っこちながら龍の頭に、	We'll all drive our swords into
MAP59_e7_p0_17	みんなで剣をぶっ刺すのさ！	the dragon's head as we fall!
MAP59_e7_p0_2	例の落っこちると龍がいるって穴…	That hole where they said falling in means facing a dragon...
MAP59_e7_p0_20	いやいやいやいや…	No no no no...
MAP59_e7_p0_21	本気で言ってるのか冗談なのか分からんから…	I can't tell if you're serious or joking...
MAP59_e7_p0_24	…もちろん冗談だよ。	...Of course it's a joke.
MAP59_e7_p0_25	屋敷から長い縄を持ってきてる。	I brought a long rope from the estate.
MAP59_e7_p0_26	これを伝って降りるぞ。	We'll climb down this.
MAP59_e7_p0_29	あ、そうですか…。	Oh, right...
MAP59_e7_p0_3	これだろうな…。	This must be it...
MAP59_e7_p0_30	しかしそれだって、十分におっかねえなー…。	But even so, this is scary enough...
MAP59_e7_p0_37	…結構降りたが…まだ全然下が見えねえぞ。	...We've climbed down a fair bit... but I still can't see the bottom at all.
MAP59_e7_p0_40	…水の者だかなんだかも、	...Even the Water guy, or whoever,
MAP59_e7_p0_41	落っこちながら考え事をしていたらしいから、	was said to have been lost in thought while falling, so
MAP59_e7_p0_42	相当に深い穴なんだろうな。	this must be a really deep hole.
MAP59_e7_p0_47	少しひかりが見えてきた…！	I can see a little light...!
MAP59_e7_p0_48	そろそろ着くみたいだぞ！	Looks like we're almost there!
MAP59_e7_p0_51	…やっとかー	...Finally~
MAP59_e7_p0_52	ちょっと待て…　	Hold on...
MAP59_e7_p0_53	…なんか下から話し声がしねえか…？	...Do you hear voices from below...?
MAP59_e7_p0_56	………本当だ。	......I do.
MAP59_e7_p0_57	…龍じゃなくてひとがいる？	...There are people down there, not a dragon?
MAP59_e7_p0_58	龍が話す？そうだとしても、誰と…？	A dragon that talks? Even so, with whom...?
MAP59_e7_p0_6	そうだろうな。	Probably.
MAP59_e7_p0_61	あっ！！	Ah!!
MAP59_e7_p0_64	おわーーーっ！？	Whoaaaa!?
MAP59_e7_p0_65	お、おちるーーーー！！！！	W-We're faaaaalling!!!!
MAP59_e7_p0_7	他にそれらしい穴はなかった…	There was no other hole like this...
MAP59_e7_p0_8	間違いないだろう。	No doubt about it.
MAP59_e8_p0_2	穴が見えてきた…	The hole's come into view...
MAP59_e8_p0_3	きっとあれに落ちたら龍がいる…。	If we fall into that, the dragon's surely there...
MAP59_e8_p0_4	みんな、気を引き締めた方がいい。	Everyone, better steel yourselves.
MAP60_e10_p1_100	あたしたちにはそう伝わってるんだよ。	
MAP60_e10_p1_103	そうだったな…。	
MAP60_e10_p1_106	あれ、おかしいな…	
MAP60_e10_p1_107	ぼくは怒ってなんかないよ	
MAP60_e10_p1_108	だって…	
MAP60_e10_p1_11	そうだ！	
MAP60_e10_p1_111	友だちなんだから…！だから…	
MAP60_e10_p1_112	友だちのこどもたちの　きみたちもぼくの友だちだよね？	
MAP60_e10_p1_118	ああ…　友達だぜ！	
MAP60_e10_p1_119	龍！	
MAP60_e10_p1_12	おい、龍、大丈夫か…？	
MAP60_e10_p1_122	よかった…	
MAP60_e10_p1_123	最後に　友だちとの約束を守れて…	
MAP60_e10_p1_124	そして新しい友だちにも会えたんだ…	
MAP60_e10_p1_128	よかった…　	
MAP60_e10_p1_133	…龍？　おい…　死んだのか…	
MAP60_e10_p1_136	待ってくれ…　	
MAP60_e10_p1_137	あんたにはまだまだ聞きたいことがある…	
MAP60_e10_p1_138	龍！！	
MAP60_e10_p1_141	ナガレ…　やめろ。	
MAP60_e10_p1_142	静かに眠らせてやろうぜ。	
MAP60_e10_p1_145	だって…　こいつに聞かないと分からない…	
MAP60_e10_p1_148	分からないことだらけで、死んじまうなんて…	
MAP60_e10_p1_159	　　　　　　　　　龍の涙　を手に入れた	
MAP60_e10_p1_166	…で、どうやってここから出るんだ？	
MAP60_e10_p1_21	ぼくは　もうそろそろ　死んでしまう…	
MAP60_e10_p1_24	もともと、死にかけていたのを…	
MAP60_e10_p1_25	友達が紋章で助けてくれていたから…	
MAP60_e10_p1_26	それがなくなったら、もう　死んでしまうんだ	
MAP60_e10_p1_29	あんたがあたしに…	
MAP60_e10_p1_3	本当に消えちまいやがった…！	
MAP60_e10_p1_30	紋章を継承してくれたからなのか…？	
MAP60_e10_p1_33	でも　それは　約束だから…	
MAP60_e10_p1_36	約束…？	
MAP60_e10_p1_39	そう　ぼくの　初めての友達との　約束…	
MAP60_e10_p1_42	ぼくは　ずっと　ひとりでここにいた…	
MAP60_e10_p1_43	ずっと昔に　目が覚めてから　ずっとここで…	
MAP60_e10_p1_46	ある日　大昔だけどね…　ミケーネがやってきて…	
MAP60_e10_p1_47	ぼくから　力を奪っていった…	
MAP60_e10_p1_48	そしてぼくは　だんだんと死んでいったんだ…	
MAP60_e10_p1_51	苦しかった…　怖かった…	
MAP60_e10_p1_52	そして　さみしかった…	
MAP60_e10_p1_55	ぼくは　いったい　なんで　生きていたんだろうって…	
MAP60_e10_p1_56	ここで目覚めて…　そして　とつぜん　力を奪われて…	
MAP60_e10_p1_57	そして　死んでいくなんて…	
MAP60_e10_p1_6	おい、それより…　龍はどうなったんだ…？	
MAP60_e10_p1_60	それが…　闇の結晶ってことなのか…？	
MAP60_e10_p1_63	わかんない　わかんないよ	
MAP60_e10_p1_64	ミケーネがそう呼ぶけど　ぼくは…　ぼくだ	
MAP60_e10_p1_67	だんだん　くるしくなくなって　眠たくなって…	
MAP60_e10_p1_68	このままぼくは　しんでしまうんだなと思った…	
MAP60_e10_p1_69	そうしたら…	
MAP60_e10_p1_72	そうしたら…　あの友達が降って来たんだ！	
MAP60_e10_p1_75	…はじまりの水の者だな。	
MAP60_e10_p1_78	そう…　ぼくの友だち…	
MAP60_e10_p1_81	友だちは　ぼくの目を覚ましてくれた	
MAP60_e10_p1_82	すごく　痛くて　目が覚めたんだ	
MAP60_e10_p1_85	…急にひとが落ちてきて、	
MAP60_e10_p1_86	アンタの目に、刀が刺さったからか？	
MAP60_e10_p1_89	そう！　すごい！	
MAP60_e10_p1_90	ちゃんと伝わっているんだね！	
MAP60_e10_p1_91	友だちが　伝えてくれていたんだね！	
MAP60_e10_p1_94	でも待ってくれ、龍…	
MAP60_e10_p1_95	ちょっと聞いていた話と違うんだ。	
MAP60_e10_p1_98	龍は怒って、それを許す代わりに、	
MAP60_e10_p1_99	水の者から紋章を奪ったって…	
MAP60_e6_p0_100	だけど、おかしいわね。	
MAP60_e6_p0_101	水のエレメントパワーを感じないわ。	
MAP60_e6_p0_102	人数は足りているのに、どういうことかしら？	
MAP60_e6_p0_105	…っ！！	
MAP60_e6_p0_108	そんなの関係ねー！！	
MAP60_e6_p0_109	オマエなんぞ、二つで足りるってんだよー！！	
MAP60_e6_p0_112	さあて、それはどうかしら？	
MAP60_e6_p0_113	私の最も得意とする魔法も、氷…水の力。	
MAP60_e6_p0_116	継承者のお二人さんはともかく…	
MAP60_e6_p0_117	とてもじゃないけれど、そこのお嬢さんには	
MAP60_e6_p0_118	耐えられないと思うわ。死ぬわよ。	
MAP60_e6_p0_121	………あたしのことは気にしないでくれ！	
MAP60_e6_p0_122	龍と話すには、ミケーネを倒すしかない！！	
MAP60_e6_p0_125	くそーーーー！！	
MAP60_e6_p0_126	ナガレ、ぜってーに無理すんなよ！！	
MAP60_e6_p0_129	そう、やるって言うのね。	
MAP60_e6_p0_130	でも絶対に無理だと思うわ…だって…	
MAP60_e6_p0_133	こっちは更に…	
MAP60_e6_p0_134	この青龍さんも味方なのだから！	
MAP60_e6_p0_137	………なん、だと…！？	
MAP60_e6_p0_140	言ったでしょう…青龍さんは闇の結晶なの。	
MAP60_e6_p0_141	当然、私の味方だわ。	
MAP60_e6_p0_142	じゃあ、遊んであげる…	
MAP60_e6_p0_145	逃げられるなんて思わないでね。	
MAP60_e6_p0_146	ケンカを先に吹っ掛けてきたのは…	
MAP60_e6_p0_147	そっちなんだから…！	
MAP60_e6_p0_154	ちょっと、青龍さん！	
MAP60_e6_p0_155	どういうことなの！？	
MAP60_e6_p0_156	めちゃくちゃ痛かったんだけど！？	
MAP60_e6_p0_158	あなた、戦う気はあるの！？	
MAP60_e6_p0_159	四天王のミケーネが命令しているのよ！	
MAP60_e6_p0_16	さあ、青龍さん。	
MAP60_e6_p0_162	お、お前の味方になって…た、戦う気なんてない！	
MAP60_e6_p0_165	…え？	...Huh?
MAP60_e6_p0_168	…え？	...Huh?
MAP60_e6_p0_17	最強の闇の結晶よ…。	
MAP60_e6_p0_171	………な、に？	
MAP60_e6_p0_174	ミケーネの味方をして…	
MAP60_e6_p0_175	あの子たちと戦うつもりなんて…ないんだよ！	
MAP60_e6_p0_178	…どういうこと？	
MAP60_e6_p0_179	あっ！！	Ah!!
MAP60_e6_p0_18	いまこそ私の力となり、闇の復活を…	
MAP60_e6_p0_189	青龍…　それは…　水の紋章…！？	
MAP60_e6_p0_192	どうりで、何かおまえから不思議な力を	
MAP60_e6_p0_193	感じたのだ…　闇の力ではないものを…	
MAP60_e6_p0_196	…龍よ！その紋章をあたしに継承してくれ！！	
MAP60_e6_p0_199	きみは…？	
MAP60_e6_p0_202	あたしはセイリューの当主だ！	
MAP60_e6_p0_203	その紋章の本来の持ち主…	
MAP60_e6_p0_204	はじまりの水の者の末裔だ！！	
MAP60_e6_p0_207	きみが…！？	
MAP60_e6_p0_208	すごい…　本当に来てくれたんだね！	
MAP60_e6_p0_209	ぼくの友達の…そのこどもたちが！！	
MAP60_e6_p0_212	は…じ…ま…り…の…	
MAP60_e6_p0_213	み…ず…の…も…の…　だと…？	
MAP60_e6_p0_221	おい、コラ…	
MAP60_e6_p0_222	てめえ…　本当にあれの子孫なのか…？	
MAP60_e6_p0_225	…そうだ！セイリュー当主ナガレ…	
MAP60_e6_p0_226	正真正銘、はじまりの水の者のまつ…	
MAP60_e6_p0_236	…な、なにした…？	
MAP60_e6_p0_239	あたいの最強魔法、ミケーネブリザードの	
MAP60_e6_p0_240	一点集中凝縮版…　ミケーネビームさ。	
MAP60_e6_p0_243	水の紋章継承者ならまだしも、	
MAP60_e6_p0_244	ふつうの人間なら、即死だ。	
MAP60_e6_p0_249	…て、てめえ………！！！！	
MAP60_e6_p0_25	…って、何これ？	
MAP60_e6_p0_252	アレをあたいに思い出させたのが悪いんだよ。	
MAP60_e6_p0_253	しかもその子孫ってんだからな…	
MAP60_e6_p0_254	殺しちまうよ、そりゃあ。	
MAP60_e6_p0_257	…おい、ナガレ…マジでか…	
MAP60_e6_p0_258	おまえ、マジで死んでんのかよ…おい！！	
MAP60_e6_p0_264	もういいよ、青龍も、てめえらも…	
MAP60_e6_p0_265	まとめて殺してやる。終わりにしてやるよ。	
MAP60_e6_p0_268	ただし、本気になったあたいに…	
MAP60_e6_p0_269	勝てると思うなあ…	
MAP60_e6_p0_272	5ターンだ。	
MAP60_e6_p0_273	5ターン以内に皆殺しにしてやる…。	
MAP60_e6_p0_276	…っく、くっそーーーーーー！！！	
MAP60_e6_p0_279	水の紋章よ！	
MAP60_e6_p0_280	ぼくの最後のエレメンタルパワーで、	
MAP60_e6_p0_281	この魔法を発動してくれ…	
MAP60_e6_p0_284	イノチ！！！！！！！！！！！！！	
MAP60_e6_p0_29	うおおおおおおおおおおおおおお！！	
MAP60_e6_p0_294	…う、うーん　	
MAP60_e6_p0_297	な…ナガレ…！！	
MAP60_e6_p0_300	生き返りやがった…	
MAP60_e6_p0_307	青龍…　	
MAP60_e6_p0_308	てめえ………！！	
MAP60_e6_p0_311	ホノオ！ウィン！	
MAP60_e6_p0_312	ミケーネを抑えるんだ！！	
MAP60_e6_p0_313	その間に、あたしは青龍から紋章を継承する！	
MAP60_e6_p0_316	お！？	
MAP60_e6_p0_317	お、おう…　わかったぜ！！	
MAP60_e6_p0_32	うわあああああああああああ！！	
MAP60_e6_p0_320	ちい…！！	
MAP60_e6_p0_35	龍が…！！	
MAP60_e6_p0_38	いる…！！	
MAP60_e6_p0_41	ええ、龍よ。	
MAP60_e6_p0_42	何千年もこの地の闇の力を司り…	
MAP60_e6_p0_45	我々闇のエレメントの力の復活を	
MAP60_e6_p0_46	待ち続けていた…　最強の闇の結晶…	
MAP60_e6_p0_47	それが…	
MAP60_e6_p0_50	龍！！！	
MAP60_e6_p0_53	ええ、だからそう言っているんだけれど…	
MAP60_e6_p0_56	誰なのあなたたちは？	
MAP60_e6_p0_57	私、いまからこの青龍さんと大事な用が	
MAP60_e6_p0_58	あるんだけれど…	
MAP60_e6_p0_61	…え？　誰こいつ…？	
MAP60_e6_p0_64	あ、誰かいる…。	
MAP60_e6_p0_67	ちょっと、まさかいま気付いたの…？	
MAP60_e6_p0_68	私も龍ほどとは言えなくとも、結構派手な方の	
MAP60_e6_p0_69	つもりでいたんだけれど…	
MAP60_e6_p0_72	…いや、だからオマエ誰だ？	
MAP60_e6_p0_75	突然うえから落っこちといてきて…	
MAP60_e6_p0_76	こういう扱いされるのちょっと納得いかない…	
MAP60_e6_p0_77	…そこは分かっておいてね？	
MAP60_e6_p0_80	私は闇の四天王、ミケーネ！	
MAP60_e6_p0_81	いまからこの青龍さんの力を吸収して、	
MAP60_e6_p0_82	さっさと闇の力を開放しようというところよ！	
MAP60_e6_p0_85	四天王だーーーーーーーーーーー！？	
MAP60_e6_p0_88	そんなことはさせないぞ、ミケーネ！	
MAP60_e6_p0_89	こっちにもその龍に大事な用があるんでな！	
MAP60_e6_p0_92	そういうあなたたちは…	
MAP60_e6_p0_93	ふうん…　なるほどね。	
MAP60_e6_p0_96	紋章の継承者のようね。	
MAP60_e6_p0_97	あなたたちから、火と風のエレメントパワーを	
MAP60_e6_p0_98	感じるわ。	
MAP60_e6_p1_106	ここまでだ！ミケーネ！！	This is the end, Mycenae!!
MAP60_e6_p1_11	させるかーー！！	
MAP60_e6_p1_110	………負けたわ。	
MAP60_e6_p1_113	やったぜ！！	We did it!!
MAP60_e6_p1_116	闇のエレメントの復活…	The revival of the Dark Element...
MAP60_e6_p1_117	これで弱まったんだな？	That weakened her, right?
MAP60_e6_p1_122	そうね…。	Yes...
MAP60_e6_p1_123	最強の闇の結晶である青龍が手に入らなかった	Not getting Seiryu, the strongest Dark Crystal, is a real loss, though.
MAP60_e6_p1_124	のは、大きいわ。	It's a big blow.
MAP60_e6_p1_127	じゃあこれで、復活を阻止できたのか…？	So with this, we've stopped the revival...?
MAP60_e6_p1_130	…あなたたち、一体どこまで知っているの？	...Just how much do you lot know?
MAP60_e6_p1_136	う…。	Uh...
MAP60_e6_p1_141	これから何が起こるのか…	What's about to happen...
MAP60_e6_p1_142	わかっていない感じに見えるんだけれど？	You don't seem to have any idea, do you?
MAP60_e6_p1_145	何が起こる…？	What's going to happen...?
MAP60_e6_p1_148	あなたたちが、これだけ早く継承者を揃えた	Because you gathered the inheritors this quickly,
MAP60_e6_p1_149	ものだから…	...
MAP60_e6_p1_150	もう少し知っているのかと思ったけれど、	I thought you might know a bit more, but
MAP60_e6_p1_154	そう…	I see...
MAP60_e6_p1_155	何も知らないのね。	you know nothing, do you.
MAP60_e6_p1_158	な、なんだよ…	Wh-What...?
MAP60_e6_p1_159	何が起こるってんだよーーー！？	What's gonna happen!?
MAP60_e6_p1_16	おっと！	Whoa!
MAP60_e6_p1_163	それなら…	In that case...
MAP60_e6_p1_164	まだ全然なんとかなるわね。	It's still completely manageable.
MAP60_e6_p1_167	はあ、おかげですっかり頭が冷えたわ。	Well, thanks to that, I've completely cooled down.
MAP60_e6_p1_168	そうなったら、ここで時間を潰してられない。	In that case, I can't waste time here.
MAP60_e6_p1_17	背中を見せたら、後ろから叩っきるぜ！！	Show me your back, and I'll cut you down from behind!!
MAP60_e6_p1_171	あっ！！　消えるぞコイツ！！	Ah!! She's disappearing!!
MAP60_e6_p1_174	消える…？	Disappearing...?
MAP60_e6_p1_177	コイツら、四天王は、倒しても消えて	These Four Generals—even when you defeat them, they vanish
MAP60_e6_p1_178	どっかにいっちまうんだよ！！	and get away somewhere!!
MAP60_e6_p1_179	前のときもそうだったぜ！！	It was the same last time!!
MAP60_e6_p1_182	なんだと…　なら、早くトドメを…！！	What... Then hurry and finish her off...!!
MAP60_e6_p1_185	そういうこと…	That's right...
MAP60_e6_p1_186	じゃあね、あなたたち。	Well then, farewell.
MAP60_e6_p1_187	また会えることを願ってるわ…　本当よ。	I hope we meet again... truly.
MAP60_e6_p1_20	えーい！！邪魔をするなああああああああ！！	Bah!! Stop interfering—!!
MAP60_e6_p1_23	さあ、青龍！	Come, Seiryu!
MAP60_e6_p1_24	急いでわたしに、紋章を…！！	Hurry and give me the crest...!!
MAP60_e6_p1_27	わかった…！！	
MAP60_e6_p1_43	　ナガレは、イヤシとイノチとテッペキの魔法をおぼえた！	Nagare learned the Heal, Life, and Iron Wall spells!
MAP60_e6_p1_46	この力が…　本当の紋章の力か…！！	This power... so this is the crest's true power...!!
MAP60_e6_p1_53	さあ…　みんなでミケーネを…　たおすんだ…！	
MAP60_e6_p1_56	よくもあたしを殺してくれたなあ…	
MAP60_e6_p1_57	ミケーネ…！！	
MAP60_e6_p1_62	ええい…みすみす継承させてしまうとは…	Dammit... letting her inherit it right under our noses...
MAP60_e6_p1_63	あたいとしたことが、とんだ大失態だ…！！	What a colossal blunder on my part...!!
MAP60_e6_p1_66	てめえ、もう覚悟、できてるよなあ…？	
MAP60_e6_p1_67	あたしは紋章の力をまだ使ったことがないんだ	
MAP60_e6_p1_69	だからもちろん、手加減はできないし…	So of course, I can't hold back...
MAP60_e6_p1_70	そして当然、手加減する気もない。	And naturally, I've no intention of holding back.
MAP60_e6_p1_72	つまり、あたしもあんたを…	In other words, I might just
MAP60_e6_p1_73	ころしちまうかも知れねえぞ、ってことだ…	end up killing you too...
MAP60_e6_p1_74	…わかってるよなあーーーーーー！！？	...You get that, right—!?
MAP60_e6_p1_77	あんだあ？この小娘がああああああああ！	What was that, you little wench—!
MAP60_e6_p1_78	ちょっと生き返ったからって、	Just because she came back to life,
MAP60_e6_p1_79	えらくちょうしくれやがってよお……！！	she's putting on airs......!!
MAP60_e6_p1_81	上等じゃねえかコラーーーーーー！！！！	Fine by me, bring it—!!!!
MAP60_e6_p1_82	しにてえやつはまとめてかかってこいや…	Anyone who wants to die, come at me all at once...
MAP60_e6_p1_83	コラああああああああああ！！！！！！！！	Heeeeeey!!!!!
MAP60_e6_p1_86	こ、こええ………！！	S-Scary......!!
MAP60_e6_p1_87	でもそんなこと言ってる場合じゃねえ…	
MAP60_e6_p1_88	ウィン、オレたちも行くぞ！！	
MAP60_e6_p1_94	　　　　　　　　　　ウィンは頷いた！	Win nodded!
MAP60_e6_p2_100	何言ってるかわかんねえ…！！	
MAP60_e6_p2_101	う、ウィン、オレたちも行くぞ！！	
MAP60_e6_p2_107	　　　　　　　　　　ウィンは頷いた！	Win nodded!
MAP60_e6_p2_11	やらせるかああああああーーッ！！！！	
MAP60_e6_p2_119	ここまでだ！ミケーネ！！	This is the end, Mycenae!!
MAP60_e6_p2_12	くおおおおおらああああ！！！！	
MAP60_e6_p2_123	………信じられない…	
MAP60_e6_p2_124	この短期間でここまでの力を持っているとは…	
MAP60_e6_p2_127	やったぜ！！	We did it!!
MAP60_e6_p2_130	闇のエレメントの復活…	The revival of the Dark Element...
MAP60_e6_p2_131	これで弱まったんだな？	That weakened her, right?
MAP60_e6_p2_136	そうね…。	Yes...
MAP60_e6_p2_137	最強の闇の結晶である青龍が手に入らなかった	Not getting Seiryu, the strongest Dark Crystal, is a real loss, though.
MAP60_e6_p2_138	のは、大きいわ。	It's a big blow.
MAP60_e6_p2_141	じゃあこれで、復活を阻止できたのか…？	So with this, we've stopped the revival...?
MAP60_e6_p2_144	…あなたたち、一体どこまで知っているの？	...Just how much do you lot know?
MAP60_e6_p2_150	う…。	Uh...
MAP60_e6_p2_155	これから何が起こるのか…	What's about to happen...
MAP60_e6_p2_156	わかっていない感じに見えるんだけれど？	You don't seem to have any idea, do you?
MAP60_e6_p2_159	何が起こる…？	What's going to happen...?
MAP60_e6_p2_162	あなたたちが、これだけ早く継承者を揃えた	Because you gathered the inheritors this quickly,
MAP60_e6_p2_163	ものだから…	...
MAP60_e6_p2_164	もう少し知っているのかと思ったけれど、	I thought you might know a bit more, but
MAP60_e6_p2_168	そう…	I see...
MAP60_e6_p2_169	何も知らないのね。	you know nothing, do you.
MAP60_e6_p2_17	おっと！	Whoa!
MAP60_e6_p2_172	な、なんだよ…	Wh-What...?
MAP60_e6_p2_173	何が起こるってんだよーーー！？	What's gonna happen!?
MAP60_e6_p2_177	それなら…	In that case...
MAP60_e6_p2_178	まだ全然なんとかなるわね。	It's still completely manageable.
MAP60_e6_p2_18	背中を見せたら、後ろから叩っきるぜ！！	Show me your back, and I'll cut you down from behind!!
MAP60_e6_p2_181	はあ、おかげですっかり頭が冷えたわ。	Well, thanks to that, I've completely cooled down.
MAP60_e6_p2_182	そうなったら、ここで時間を潰してられない。	In that case, I can't waste time here.
MAP60_e6_p2_185	あっ！！　消えるぞコイツ！！	Ah!! She's disappearing!!
MAP60_e6_p2_188	消える…？	Disappearing...?
